id,city,lat,long,price_cleaned,bedrooms_num,bathrooms_num,luxury_ratio,premium_amenities,has_parking,has_view,has_balcony,neighbor_count,avg_area_rating,avg_location_rating,area_demand_volume,predicted_roi
8305,Suffolk,52.51391,1.7476563,18995,2,2.0,1.0,0,0,0,0,39,4.484615384615385,4.546153887724265,1141,2.3303672599503202
8306,Suffolk,52.51391,1.7476563,21995,2,2.0,1.0,0,0,0,0,39,4.484615384615385,4.546153887724265,1141,2.3303672599503202
8304,Suffolk,52.51391,1.7476563,23995,2,2.0,1.0,0,0,0,0,39,4.484615384615385,4.546153887724265,1141,2.3303672599503202
22858,Pevensey Bay,50.81244,0.3510131,59000,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
22856,Pevensey Bay,50.81244,0.3510131,50000,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
22781,Pevensey Bay,50.812294,0.3512707,58495,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
22783,Pevensey Bay,50.812294,0.3512707,44995,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
22782,Pevensey Bay,50.812294,0.3512707,61495,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
22838,Pevensey Bay,50.812294,0.3512707,70000,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
22835,Pevensey Bay,50.81283,0.3511726,375000,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
22841,Pevensey Bay,50.812294,0.3512707,45000,2,1.0,0.5,0,0,0,0,21,4.883333333333333,4.89523814973377,1180,2.014062233362652
4986,Argyll and Bute,56.036594,-5.4317236,45000,1,1.0,1.0,0,0,0,0,8,4.76875,4.750000029802322,761,2.005252081497444
17891,Hemsby,52.69603,1.7010355,30000,1,1.0,1.0,0,0,1,0,52,4.261346153846154,4.265384674072266,1594,1.9955324842719742
20913,Inverclyde,55.942894,-4.757678,10000,1,1.0,1.0,0,0,0,0,10,4.16,4.080000019073486,129,1.95590872710505
20824,Inverclyde,55.941635,-4.761005,48000,1,1.0,1.0,0,0,0,0,10,4.16,4.080000019073486,129,1.95590872710505
20874,Inverclyde,55.944035,-4.7660627,40000,1,1.0,1.0,0,0,0,0,10,4.16,4.080000019073486,129,1.95590872710505
20810,Inverclyde,55.9477,-4.7643313,39999,1,1.0,1.0,0,0,0,0,10,4.16,4.080000019073486,129,1.95590872710505
20818,Inverclyde,55.944466,-4.7584963,42000,1,1.0,1.0,0,0,0,0,10,4.16,4.080000019073486,129,1.95590872710505
20863,Inverclyde,55.94414,-4.7620363,43000,1,1.0,1.0,0,0,1,0,10,4.16,4.080000019073486,129,1.9423323621916144
22260,Kilkhampton,50.872017,-4.493556,60000,2,1.0,0.5,0,0,0,0,40,4.494,4.470000040531159,1537,1.900715273308878
19996,Bude,50.872017,-4.493556,60000,2,1.0,0.5,0,0,0,0,40,4.494,4.470000040531159,1537,1.900715273308878
19968,Bude,50.872017,-4.493556,39500,2,1.0,0.5,0,0,0,0,40,4.494,4.470000040531159,1537,1.900715273308878
22259,Kilkhampton,50.872017,-4.493556,39500,2,1.0,0.5,0,0,0,0,40,4.494,4.470000040531159,1537,1.900715273308878
10743,Gwynedd,53.13491,-4.24713,37500,2,1.0,0.5,0,0,0,0,51,4.682549019607844,4.7274510159212,3291,1.8692602628939263
12600,Northumberland,55.144337,-2.2539234,46995,2,1.0,0.5,0,0,0,0,7,4.204285714285715,4.200000013623919,454,1.8547124998348123
12750,Northumberland,55.144337,-2.2539234,19995,2,1.0,0.5,0,0,0,0,7,4.204285714285715,4.200000013623919,454,1.8547124998348123
12642,Northumberland,55.144337,-2.2539234,29995,2,1.0,0.5,0,0,0,0,7,4.204285714285715,4.200000013623919,454,1.8547124998348123
21241,Barton on Sea,50.735954,-1.6643254,30000,1,1.0,1.0,0,0,1,0,60,4.366833333333333,4.408333365122477,3564,1.8242000780988827
21281,Barton on Sea,50.735954,-1.6643254,40000,1,1.0,1.0,0,0,1,0,60,4.366833333333333,4.408333365122477,3564,1.8242000780988827
21243,Barton on Sea,50.735954,-1.6643254,40000,1,1.0,1.0,0,0,0,0,60,4.366833333333333,4.408333365122477,3564,1.8216627690098062
24341,Isle of Skye,57.401745,-6.2013383,100000,1,1.0,1.0,0,0,1,0,32,4.8521875,4.900000020861626,3063,1.8073300782803576
16883,Moray,57.4456,-3.12248,85000,2,1.0,0.5,0,0,1,0,5,4.912000000000001,4.920000076293945,205,1.801830651204978
19993,Bude,50.872017,-4.493556,55000,2,1.0,0.5,0,1,0,0,40,4.494,4.470000040531159,1537,1.801086935509063
22254,Kilkhampton,50.872017,-4.493556,55000,2,1.0,0.5,0,1,0,0,40,4.494,4.470000040531159,1537,1.801086935509063
1881,Stockton-on-Tees,54.564167,-1.3165611,25000,1,1.0,1.0,0,0,1,0,48,4.305208333333334,4.254166682561238,1182,1.788133778735712
5490,Devon,50.548782,-4.1308727,50000,1,1.0,1.0,0,0,0,1,7,4.887142857142857,4.928571428571429,421,1.7813908725840284
22908,Pendine,51.74401,-4.558978,42995,2,2.0,1.0,0,0,1,0,10,4.712999999999999,4.7600000381469725,720,1.7795121473437732
22906,Pendine,51.74401,-4.558978,49995,2,2.0,1.0,0,0,0,0,10,4.712999999999999,4.7600000381469725,720,1.7660396449196183
22907,Pendine,51.74401,-4.558978,39995,2,2.0,1.0,0,0,0,0,10,4.712999999999999,4.7600000381469725,720,1.7660396449196183
16900,Moray,57.7148,-3.286748,53995,2,1.0,0.5,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.7580761353662957
16901,Moray,57.7148,-3.286748,39995,2,1.0,0.5,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.7580761353662957
16908,Moray,57.722076,-3.2814624,72995,2,1.0,0.5,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.7580761353662957
16906,Moray,57.722076,-3.2814624,31995,2,1.0,0.5,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.7580761353662957
16904,Moray,57.722076,-3.2814624,52995,2,1.0,0.5,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.7580761353662957
16905,Moray,57.722076,-3.2814624,29995,2,1.0,0.5,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.7580761353662957
22847,Pevensey Bay,50.806496,0.342427,65000,2,2.0,1.0,0,0,0,0,25,4.884799999999999,4.8880000495910645,1641,1.7532061888619868
22855,Pevensey Bay,50.820213,0.3372887,44000,2,2.0,1.0,0,0,0,0,26,4.510769230769231,4.515384655732375,1735,1.745863046318197
22796,Pevensey Bay,50.81454,0.3558172,230000,2,1.0,0.5,0,1,0,0,21,4.883333333333333,4.89523814973377,1180,1.7382050287985344
23858,West Bay,50.718243,-2.7552686,55000,2,2.0,1.0,0,0,0,0,47,4.416170212765957,4.448936223983765,3093,1.7179784912099925
16770,Moray,57.4456,-3.12248,85000,2,1.0,0.5,0,0,0,0,5,4.912000000000001,4.920000076293945,205,1.7120587965147063
16707,Moray,57.445843,-3.12966,80000,2,1.0,0.5,0,0,0,0,5,4.912000000000001,4.920000076293945,205,1.7120587965147063
17866,Hemsby,52.69603,1.7010355,27000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17816,Hemsby,52.69603,1.7010355,42000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17890,Hemsby,52.69603,1.7010355,29000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17892,Hemsby,52.69603,1.7010355,25000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17885,Hemsby,52.69603,1.7010355,29000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17878,Hemsby,52.69603,1.7010355,25000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17852,Hemsby,52.69603,1.7010355,20000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17887,Hemsby,52.69603,1.7010355,26000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17886,Hemsby,52.69603,1.7010355,26000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
17888,Hemsby,52.69603,1.7010355,26000,2,1.0,0.5,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.7021776031015938
18401,Conwy,53.297096,-3.730851,89950,1,1.0,1.0,0,0,0,0,36,4.719722222222223,4.719444473584493,1502,1.6851959330910096
18310,Conwy,53.297134,-3.7321768,40000,1,1.0,1.0,0,0,0,0,36,4.719722222222223,4.719444473584493,1502,1.6851959330910096
18360,Conwy,53.298363,-3.7320495,84950,1,1.0,1.0,0,0,0,0,36,4.719722222222223,4.719444473584493,1502,1.6851959330910096
20353,Combe Martin,51.206352,-4.035284,54995,2,1.0,0.5,0,0,0,0,22,4.692272727272727,4.636363658038053,730,1.6843180214663882
20354,Combe Martin,51.206352,-4.035284,39995,2,1.0,0.5,0,0,0,0,22,4.692272727272727,4.636363658038053,730,1.6843180214663882
11808,Pembrokeshire,51.851353,-5.056718,59950,2,1.0,0.5,0,0,0,0,22,4.876363636363636,4.886363723061302,2112,1.6738536964069268
17870,Hemsby,52.69603,1.7010355,35000,2,1.0,0.5,0,0,0,1,53,4.274528301886792,4.279245340599204,1683,1.6589862260895059
17889,Hemsby,52.69603,1.7010355,37995,2,1.0,0.5,0,0,0,1,53,4.274528301886792,4.279245340599204,1683,1.6589862260895059
17845,Hemsby,52.69603,1.7010355,33000,2,1.0,0.5,0,0,0,1,53,4.274528301886792,4.279245340599204,1683,1.6589862260895059
17853,Hemsby,52.69603,1.7010355,29950,2,1.0,0.5,0,0,0,1,53,4.274528301886792,4.279245340599204,1683,1.6589862260895059
17820,Hemsby,52.694725,1.7025459,30000,2,1.0,0.5,0,0,0,1,53,4.274528301886792,4.279245340599204,1683,1.6589862260895059
17860,Hemsby,52.69603,1.7010355,35950,2,1.0,0.5,0,0,0,1,53,4.274528301886792,4.279245340599204,1683,1.6589862260895059
17828,Hemsby,52.69603,1.7010355,32000,2,1.0,0.5,0,0,0,1,53,4.274528301886792,4.279245340599204,1683,1.6589862260895059
11128,Gwynedd,52.582058,-4.0917935,76000,2,1.0,0.5,0,0,0,0,26,4.696923076923077,4.726923117270837,1103,1.6441395758839625
18079,Amble,55.33293,-1.5846876,95000,1,1.0,1.0,0,0,0,0,26,4.312692307692307,4.3038462308736944,1920,1.6423047352913316
6329,Norfolk,52.750435,0.3960277,37000,1,1.0,1.0,0,0,0,0,24,4.375416666666666,4.387499988079071,1137,1.6382496811181702
16902,Moray,57.7148,-3.286748,42995,3,2.0,0.6666666666666666,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.629134109960476
16907,Moray,57.722076,-3.2814624,57995,3,2.0,0.6666666666666666,0,0,0,0,17,4.32764705882353,4.37058827456306,507,1.629134109960476
13615,Lancashire,53.56675,-2.8864958,60000,1,1.0,1.0,0,0,0,0,8,4.33125,4.312500059604645,525,1.6149353251607144
13614,Lancashire,53.56675,-2.8864958,20000,1,1.0,1.0,0,0,0,0,8,4.33125,4.312500059604645,525,1.6149353251607144
13619,Lancashire,53.56675,-2.8864958,30000,1,1.0,1.0,0,0,0,0,8,4.33125,4.312500059604645,525,1.6149353251607144
13620,Lancashire,53.56675,-2.8864958,30000,1,1.0,1.0,0,0,0,0,8,4.33125,4.312500059604645,525,1.6149353251607144
13618,Lancashire,53.56675,-2.8864958,60000,1,1.0,1.0,0,0,0,0,8,4.33125,4.312500059604645,525,1.6149353251607144
13613,Lancashire,53.56675,-2.8864958,120000,1,1.0,1.0,0,0,0,0,8,4.33125,4.312500059604645,525,1.6149353251607144
11565,Pembrokeshire,51.689384,-4.94378,40000,1,1.0,1.0,0,1,0,0,29,4.837931034482759,4.768965564925095,1277,1.6026518088776764
12580,Northumberland,55.174114,-1.559797,30000,1,1.0,1.0,0,0,0,0,29,4.318275862068965,4.282758663440573,1220,1.568674137668965
24342,Isle of Skye,57.427414,-6.558875,50000,1,1.0,1.0,0,0,0,0,4,4.925,4.900000095367432,684,1.562859986928334
22843,Pevensey Bay,50.805103,0.3370327,47500,2,2.0,1.0,0,0,0,0,33,4.662121212121211,4.669697024605491,2169,1.5567075443734975
22845,Pevensey Bay,50.805103,0.3370327,350000,2,2.0,1.0,0,0,0,0,33,4.662121212121211,4.669697024605491,2169,1.5567075443734975
22844,Pevensey Bay,50.805103,0.3370327,55000,2,2.0,1.0,0,0,0,0,33,4.662121212121211,4.669697024605491,2169,1.5567075443734975
19747,Newlyn,50.107582,-5.5509953,165000,6,4.0,0.6666666666666666,0,0,0,0,8,4.8774999999999995,4.887500107288361,223,1.5504522205870281
16715,Moray,57.614594,-3.1004593,240000,2,1.0,0.5,0,0,0,0,4,4.890000000000001,4.925000071525574,216,1.5447872995424865
11013,Gwynedd,52.58214,-4.093236,199995,2,1.0,0.5,0,0,0,0,25,4.686400000000001,4.720000038146972,1075,1.5346673821145462
11035,Gwynedd,52.58214,-4.093236,77950,2,1.0,0.5,0,0,0,0,25,4.686400000000001,4.720000038146972,1075,1.5346673821145462
19464,Penzance,50.121773,-5.5389996,275000,6,4.0,0.6666666666666666,0,0,0,0,9,4.891111111111111,4.900000095367432,223,1.5345206468967467
12467,Northumberland,55.086117,-1.6127322,30000,2,1.0,0.5,0,0,0,0,5,4.84,4.740000057220459,638,1.5293839113601102
4984,Argyll and Bute,55.96214,-4.931509,45000,1,1.0,1.0,0,0,0,0,17,4.825294117647059,4.8941176638883706,644,1.5051562923761195
22895,Crianlarich,56.392612,-4.6191096,65000,1,1.0,1.0,0,0,0,0,10,4.352,4.37000002861023,98,1.5025027614062556
3199,Middlesbrough,54.5764,-1.2354604,37950,1,1.0,1.0,0,0,0,0,50,3.9715999999999996,3.9019999933242797,1175,1.4975325925734784
3189,Middlesbrough,54.5764,-1.2354604,35000,1,1.0,1.0,0,0,0,0,50,3.9715999999999996,3.9019999933242797,1175,1.4975325925734784
4995,Argyll and Bute,56.582737,-6.2722936,110000,1,1.0,1.0,0,0,0,0,1,4.97,5.0,63,1.4969450753910742
4994,Argyll and Bute,56.582737,-6.2722936,310000,1,1.0,1.0,0,0,0,0,1,4.97,5.0,63,1.4969450753910742
22849,Pevensey Bay,50.804863,0.3416154,49000,2,1.0,0.5,0,0,0,0,28,4.80642857142857,4.807142904826573,1691,1.494793645569365
17135,Carmarthenshire,51.816772,-4.3472424,40000,2,1.0,0.5,0,0,0,0,7,4.792857142857144,4.857142925262451,323,1.4941842465327302
17086,Carmarthenshire,51.816772,-4.3472424,43000,2,1.0,0.5,0,0,0,0,7,4.792857142857144,4.857142925262451,323,1.4941842465327302
4989,Argyll and Bute,56.40148,-4.963887,95000,1,1.0,1.0,0,0,0,0,1,4.9,5.0,276,1.4795051147037228
17884,Hemsby,52.69603,1.7010355,31995,2,2.0,1.0,0,0,0,0,53,4.274528301886792,4.279245340599204,1683,1.478216362519882
2139,Stockton-on-Tees,54.581005,-1.3117834,36000,1,1.0,1.0,0,0,0,0,47,4.275319148936171,4.231914905791587,1121,1.4515134210290161
1887,Stockton-on-Tees,54.56315,-1.3139299,45000,1,1.0,1.0,0,0,0,0,48,4.305208333333334,4.254166682561238,1182,1.449569879059673
2128,Stockton-on-Tees,54.56315,-1.3139299,45000,1,1.0,1.0,0,0,0,0,48,4.305208333333334,4.254166682561238,1182,1.449569879059673
21802,Looe,50.347816,-4.4735665,325000,6,4.0,0.6666666666666666,0,0,0,0,9,4.848888888888889,4.922222243414985,153,1.4489463664011628
4992,Argyll and Bute,55.94827,-4.9374094,20000,1,1.0,1.0,0,0,0,0,16,4.843125000000001,4.893750011920929,447,1.4450507017476961
4993,Argyll and Bute,55.94827,-4.9374094,20000,1,1.0,1.0,0,0,0,0,16,4.843125000000001,4.893750011920929,447,1.4450507017476961
12509,Northumberland,55.59693,-1.8305795,95950,2,1.0,0.5,0,0,0,0,21,4.225714285714285,4.295238131568546,625,1.4345651190362174
12508,Northumberland,55.59693,-1.8305795,74950,2,1.0,0.5,0,0,0,0,21,4.225714285714285,4.295238131568546,625,1.4345651190362174
12507,Northumberland,55.59693,-1.8305795,69950,2,1.0,0.5,0,0,0,0,21,4.225714285714285,4.295238131568546,625,1.4345651190362174
21287,Portree,57.414738,-6.1945024,145000,2,1.0,0.5,0,0,0,0,34,4.8505882352941185,4.90000002524432,3451,1.4293179803796445
19918,Bude,50.841194,-4.5497108,24995,2,1.0,0.5,0,0,0,0,52,4.1292307692307695,4.140384655732375,2010,1.424082023343885
19951,Bude,50.841194,-4.5497108,59995,2,1.0,0.5,0,0,0,0,52,4.1292307692307695,4.140384655732375,2010,1.424082023343885
19919,Bude,50.841194,-4.5497108,69995,2,1.0,0.5,0,0,0,0,52,4.1292307692307695,4.140384655732375,2010,1.424082023343885
3193,Middlesbrough,54.573708,-1.2374882,40000,1,1.0,1.0,0,0,0,0,52,4.0048076923076925,3.9384615283745985,1187,1.4178792361704504
16801,Moray,57.690407,-2.8224764,110000,1,1.0,1.0,0,0,0,1,5,3.9299999999999997,3.9800000190734863,282,1.3965452502185918
6134,North Yorkshire,54.117138,-1.1835576,45738,1,1.0,1.0,0,1,0,1,12,3.59,3.633333365122477,319,1.3933662223402268
5512,Devon,51.053715,-3.8074515,66250,2,1.0,0.5,0,0,0,0,13,4.132307692307692,4.138461589813232,172,1.3919028199661831
14246,Fife,56.123512,-3.1789684,50000,2,1.0,0.5,0,0,0,0,13,4.403076923076924,4.369230820582463,496,1.386936082609683
4958,Argyll and Bute,55.83791,-5.0558586,49500,1,1.0,1.0,0,0,1,0,16,3.9781249999999995,4.012500017881393,490,1.3806473133771102
21847,Rothesay,55.83791,-5.0558586,49500,1,1.0,1.0,0,0,1,0,16,3.9781249999999995,4.012500017881393,490,1.3806473133771102
2908,England,52.423954,-0.8206792,68063,3,2.0,0.6666666666666666,0,1,0,0,5,4.742,4.900000095367432,310,1.379992160106122
2917,England,52.423954,-0.8206792,68750,3,2.0,0.6666666666666666,0,1,0,0,5,4.742,4.900000095367432,310,1.379992160106122
16875,Moray,57.612152,-3.6122322,73000,1,1.0,1.0,0,0,0,0,11,4.923636363636364,4.954545497894287,236,1.3775332789522161
16703,Moray,57.61135,-3.610386,70000,1,1.0,1.0,0,0,0,0,11,4.923636363636364,4.954545497894287,236,1.3775332789522161
12765,Northumberland,55.123947,-1.5098555,35000,3,1.0,0.3333333333333333,0,0,0,1,16,3.8262500000000004,3.7687500417232513,106,1.3646855569185987
21172,Midlothian,55.82705,-3.2164962,30000,1,1.0,1.0,0,0,0,0,14,4.867857142857142,4.8928572450365335,871,1.3645588453451174
10764,Gwynedd,52.587296,-4.0846252,120000,2,1.0,0.5,0,0,0,0,26,4.695769230769231,4.730769267449012,1121,1.3619042017573217
10751,Gwynedd,52.584995,-4.0983367,199950,2,1.0,0.5,0,0,0,0,26,4.695769230769231,4.730769267449012,1121,1.3619042017573217
11129,Gwynedd,52.586113,-4.0855904,45000,2,1.0,0.5,0,0,0,0,26,4.695769230769231,4.730769267449012,1121,1.3619042017573217
5543,Devon,50.54893,-4.1488986,120000,1,1.0,1.0,0,0,0,0,7,4.887142857142857,4.928571428571429,421,1.3607332751247372
16888,Moray,57.452267,-3.1305556,90000,2,2.0,1.0,0,0,0,0,7,3.9842857142857144,4.042857204164777,208,1.3604206150150022
24234,Beadnell,55.55555,-1.6327127,140000,1,1.0,1.0,0,0,0,0,41,4.1709756097560975,4.304878083671012,2104,1.3584513339444124
12530,Northumberland,55.55555,-1.6327127,140000,1,1.0,1.0,0,0,0,0,41,4.1709756097560975,4.304878083671012,2104,1.3584513339444124
19930,Bude,50.841194,-4.5497108,50000,1,1.0,1.0,0,0,0,0,46,4.342173913043479,4.363043525944585,1957,1.3558872531143498
10904,Gwynedd,52.556385,-3.9880877,89000,2,1.0,0.5,0,0,1,0,21,4.363809523809524,4.4857143220447355,1237,1.3541141955884497
15003,Isle of Anglesey,53.30584,-4.6277385,80000,3,1.0,0.3333333333333333,0,0,0,1,40,4.18475,4.230000042915345,1401,1.3485815450449787
14919,Isle of Anglesey,53.306004,-4.628419,95000,3,1.0,0.3333333333333333,0,0,0,1,40,4.18475,4.230000042915345,1401,1.3485815450449787
14999,Isle of Anglesey,53.22283,-4.206863,267500,3,1.0,0.3333333333333333,0,0,0,0,49,4.681836734693878,4.679591889284095,3082,1.3442881520307914
15040,Isle of Anglesey,53.221893,-4.2064977,50000,3,1.0,0.3333333333333333,0,0,0,0,49,4.681836734693878,4.679591889284095,3082,1.3442881520307914
12550,Northumberland,55.13857,-1.5745941,149950,2,1.0,0.5,0,0,0,0,22,4.122727272727273,4.027272766286677,623,1.343986003151437
12755,Northumberland,55.141247,-1.5732358,23500,2,1.0,0.5,0,0,0,0,22,4.122727272727273,4.027272766286677,623,1.343986003151437
9938,Isle of Wight,50.593376,-1.2108485,190000,1,1.0,1.0,0,0,1,0,70,4.589857142857142,4.58857148034232,3383,1.3409408172315556
964,North East Lincolnshire,53.562172,-0.0874446,45000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1246,North East Lincolnshire,53.565346,-0.096359,39000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1132,North East Lincolnshire,53.563057,-0.0938857,60000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
13536,Lincolnshire,53.57243,-0.0594589,30000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
945,North East Lincolnshire,53.56243,-0.0903741,125000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
988,North East Lincolnshire,53.560795,-0.0702263,40000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1227,North East Lincolnshire,53.55811,-0.0840089,68000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
893,North East Lincolnshire,53.574703,-0.0699152,30000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1113,North East Lincolnshire,53.564728,-0.0754543,90000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1167,North East Lincolnshire,53.55811,-0.0840089,55000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1203,North East Lincolnshire,53.562172,-0.0874446,45000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1028,North East Lincolnshire,53.55811,-0.0840089,135000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1029,North East Lincolnshire,53.564728,-0.0754543,65000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
1032,North East Lincolnshire,53.559914,-0.0931694,64000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
956,North East Lincolnshire,53.56835,-0.0627519,70000,2,1.0,0.5,0,0,0,0,38,4.359473684210525,4.313157909794858,801,1.3392704970019471
10887,Gwynedd,52.544647,-4.0522304,74500,1,1.0,1.0,0,0,0,0,15,4.793333333333334,4.940000057220459,1236,1.338891182769957
22836,Pevensey Bay,50.805103,0.3370327,70000,2,2.0,1.0,0,0,1,0,33,4.662121212121211,4.669697024605491,2169,1.3384775359856838
11039,Gwynedd,52.556385,-3.9880877,85000,2,1.0,0.5,0,0,0,0,21,4.363809523809524,4.4857143220447355,1237,1.3384076234398943
11108,Gwynedd,52.556385,-3.9880877,90000,2,1.0,0.5,0,0,0,0,21,4.363809523809524,4.4857143220447355,1237,1.3384076234398943
11029,Gwynedd,52.556385,-3.9880877,99000,2,1.0,0.5,0,0,0,0,21,4.363809523809524,4.4857143220447355,1237,1.3384076234398943
2115,Stockton-on-Tees,54.55587,-1.3072726,55000,1,1.0,1.0,0,0,0,0,50,4.3236,4.274000015258789,1265,1.328930911536498
1857,Stockton-on-Tees,54.55587,-1.3072726,35000,1,1.0,1.0,0,0,0,0,50,4.3236,4.274000015258789,1265,1.328930911536498
2122,Stockton-on-Tees,54.55587,-1.3072726,45000,1,1.0,1.0,0,0,0,0,50,4.3236,4.274000015258789,1265,1.328930911536498
1871,Stockton-on-Tees,54.5558,-1.3088051,70000,1,1.0,1.0,0,0,0,0,50,4.3236,4.274000015258789,1265,1.328930911536498
6404,Norfolk,52.6984,1.3987175,102000,2,1.0,0.5,0,0,0,1,16,3.6175,3.6624999940395355,166,1.3281284843852965
13352,Lincolnshire,53.308197,-0.4888645,190000,3,1.0,0.3333333333333333,0,0,0,0,8,4.984999999999999,4.975000023841858,80,1.3249408121909196
12562,Northumberland,55.5981,-1.8317854,160000,2,1.0,0.5,0,0,0,1,21,4.225714285714285,4.295238131568546,625,1.3176111439275315
9622,Isle of Wight,50.663292,-1.1541947,125000,1,1.0,1.0,0,0,0,0,78,4.356794871794873,4.362820564172207,2434,1.3165960555919733
1820,Medway,51.37998,0.530842,25000,1,1.0,1.0,0,0,0,1,38,3.758157894736842,3.773684213035985,1218,1.3133506742455274
16914,Moray,57.7031,-2.853419,115000,3,1.0,0.3333333333333333,0,0,0,0,6,4.086666666666667,4.1333333651224775,387,1.309769294063497
16858,Moray,57.70437,-2.8589365,108000,3,1.0,0.3333333333333333,0,0,0,0,6,4.086666666666667,4.1333333651224775,387,1.309769294063497
16666,Moray,57.703457,-2.8595543,135000,3,1.0,0.3333333333333333,0,0,0,0,6,4.086666666666667,4.1333333651224775,387,1.309769294063497
12297,Somerset,51.181664,-3.4009333,54000,2,2.0,1.0,0,0,1,1,17,4.504117647058823,4.500000028049245,1700,1.3094587356880951
12298,Somerset,51.181664,-3.4009333,52000,2,2.0,1.0,0,0,1,1,17,4.504117647058823,4.500000028049245,1700,1.3094587356880951
9892,Isle of Wight,50.59471,-1.2062609,450000,1,1.0,1.0,0,0,0,0,73,4.602739726027397,4.600000048336917,3495,1.307906811047939
16876,Moray,57.702694,-2.852697,145000,3,1.0,0.3333333333333333,0,0,1,0,6,4.086666666666667,4.1333333651224775,387,1.3038433313185038
11027,Gwynedd,52.544647,-4.0522304,79000,1,1.0,1.0,0,0,1,0,15,4.793333333333334,4.940000057220459,1236,1.2989721558468859
13521,Lincolnshire,53.570053,-0.0976163,50000,3,1.0,0.3333333333333333,0,0,0,1,36,4.328333333333333,4.277777791023254,745,1.2966943302551834
922,North East Lincolnshire,53.570026,-0.0960507,70000,3,1.0,0.3333333333333333,0,0,0,1,36,4.328333333333333,4.277777791023254,745,1.2966943302551834
886,North East Lincolnshire,53.570053,-0.0976163,50000,3,1.0,0.3333333333333333,0,0,0,1,36,4.328333333333333,4.277777791023254,745,1.2966943302551834
1171,North East Lincolnshire,53.570053,-0.0976163,65000,3,1.0,0.3333333333333333,0,0,0,1,36,4.328333333333333,4.277777791023254,745,1.2966943302551834
898,North East Lincolnshire,53.570053,-0.0976163,50000,3,1.0,0.3333333333333333,0,0,0,1,36,4.328333333333333,4.277777791023254,745,1.2966943302551834
13561,Lincolnshire,53.570053,-0.0976163,50000,3,1.0,0.3333333333333333,0,0,0,1,36,4.328333333333333,4.277777791023254,745,1.2966943302551834
